CR Data,CR Hora,CR Tamanho,Dist MME,CA Hora,Contratos,Offset,TP,Pontos,Valor,Cod Status,Status
2021-11-05,10:00,205,259.9499999999971,10:10,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-05,10:25,200,465.6000000000058,10:40,1,50,20,-300,-60.0,1,Estopou
2021-11-05,10:50,435,475.2899999999936,11:05,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-05,11:10,245,355.6399999999994,11:15,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-08,09:00,355,484.4600000000064,09:15,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-08,09:20,420,269.5599999999977,09:50,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-08,09:55,260,271.5200000000041,10:00,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-08,11:10,210,372.1000000000058,11:20,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-08,11:35,305,391.38000000000466,11:40,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-08,11:45,240,613.8300000000017,11:50,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-08,12:00,240,268.6499999999942,12:25,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-09,10:40,205,434.679999999993,10:45,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-09,10:50,200,689.6900000000023,11:00,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-09,11:05,225,678.7700000000041,11:10,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-09,11:15,220,487.6999999999971,11:25,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-09,11:35,255,320.47000000000116,11:45,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-10,09:00,500,383.6100000000006,09:25,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-10,11:00,200,301.0500000000029,11:05,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-10,11:20,200,420.08000000000175,11:25,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-10,11:30,305,499.8999999999942,11:35,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-10,11:40,260,468.3899999999994,11:55,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-10,12:00,295,556.9499999999971,12:10,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-11,09:00,275,539.0,09:15,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-11,09:25,375,609.2700000000041,09:45,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-11,09:50,215,613.8999999999942,10:00,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-11,10:10,255,283.8899999999994,10:15,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-11,10:20,315,278.5399999999936,10:25,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-11,10:30,230,356.5200000000041,10:40,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-11,10:45,250,342.41999999999825,10:55,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-12,11:15,440,293.4600000000064,11:25,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-12,11:30,235,690.2100000000064,11:40,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-12,11:45,270,667.5200000000041,11:55,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-12,12:05,225,284.25999999999476,12:25,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-12,12:30,295,348.75,12:50,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-16,10:25,370,357.4499999999971,10:35,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-16,11:00,315,341.0899999999965,11:05,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-16,11:10,255,556.9799999999959,11:25,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-16,11:35,280,382.25999999999476,11:40,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-16,11:45,305,578.0299999999988,11:55,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-16,12:00,270,754.8699999999953,12:20,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-16,12:25,275,534.1900000000023,12:30,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-16,12:40,210,457.99000000000524,12:55,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-17,09:55,265,254.75999999999476,10:00,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-17,10:05,230,308.070000000007,10:25,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-17,11:00,445,286.52999999999884,11:10,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-17,11:55,455,356.22000000000116,12:20,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-17,12:25,210,385.75999999999476,12:30,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-18,10:25,310,276.52999999999884,10:30,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-18,12:00,220,297.1100000000006,12:05,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-18,12:10,240,483.5599999999977,12:15,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-18,12:20,325,510.22000000000116,12:30,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-18,12:40,225,286.820000000007,13:05,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-19,10:40,280,272.77999999999884,10:45,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-19,10:50,200,453.0,10:55,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-19,11:15,485,295.2700000000041,11:30,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-22,10:55,340,373.8500000000058,11:00,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-22,11:10,220,489.58000000000175,11:20,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-23,11:45,230,269.4100000000035,11:50,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-23,12:20,210,383.3500000000058,12:30,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-23,12:35,420,301.50999999999476,12:40,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-23,12:45,260,425.38000000000466,12:55,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-23,13:00,225,573.2700000000041,13:10,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-24,10:50,300,405.8099999999977,11:00,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-24,12:00,390,434.25,12:05,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-24,12:10,215,757.2700000000041,12:20,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-24,12:25,210,509.8099999999977,12:35,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-24,12:45,215,374.2700000000041,12:50,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-24,12:55,215,479.5599999999977,13:05,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-25,11:55,250,364.6999999999971,12:10,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-25,12:15,200,365.25999999999476,12:25,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-25,12:35,210,466.179999999993,12:40,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-25,12:45,285,363.4100000000035,13:05,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-26,09:05,290,2109.3099999999977,09:10,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-26,09:15,250,1583.520000000004,09:35,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-26,09:50,220,802.070000000007,09:55,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-26,10:00,290,778.0800000000017,10:05,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-26,10:10,265,869.9400000000023,10:15,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-26,10:25,340,491.75,10:30,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-26,10:35,265,713.429999999993,10:50,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-26,11:15,240,306.72000000000116,11:25,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-26,11:30,395,295.4499999999971,11:35,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-26,11:40,230,330.24000000000524,11:45,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-26,11:50,440,328.88000000000466,11:55,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-26,12:00,205,484.02999999999884,12:10,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-26,12:15,270,661.7799999999988,12:20,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-26,12:25,310,257.5,12:45,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-29,09:00,375,798.1699999999983,09:05,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-29,09:15,225,914.1000000000058,09:30,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-29,09:45,210,587.7899999999936,10:00,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-29,10:45,200,355.50999999999476,11:00,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-29,12:05,215,252.83000000000175,12:20,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-29,12:30,260,300.2100000000064,12:35,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-30,09:00,325,742.4499999999971,09:10,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-30,09:20,245,340.3099999999977,09:25,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-30,09:45,235,269.0500000000029,09:55,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-30,12:45,400,320.61999999999534,12:50,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-30,13:00,370,997.75,13:10,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-02,09:00,460,311.5200000000041,10:00,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-02,10:10,240,313.75999999999476,10:15,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-02,10:30,345,449.08000000000175,10:35,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-02,10:55,220,586.8300000000017,11:20,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-02,11:25,235,355.58000000000175,11:40,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-03,09:40,255,633.7599999999948,09:45,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-03,10:55,455,751.5500000000029,11:05,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-03,11:10,415,768.5500000000029,11:20,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-03,11:25,260,436.7100000000064,11:30,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-03,11:35,430,360.4600000000064,11:45,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-04,10:05,305,330.47000000000116,10:10,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-04,11:05,315,372.8000000000029,11:10,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-04,11:15,360,261.1600000000035,11:20,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-04,11:25,255,502.3999999999942,11:30,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-04,11:35,215,410.83000000000175,11:40,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-04,11:45,320,391.50999999999476,11:50,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-04,12:05,250,316.4100000000035,12:15,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-04,12:20,210,577.3500000000058,12:35,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-04,12:50,290,413.52999999999884,13:00,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-05,09:00,410,1068.6000000000058,09:20,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-05,09:25,225,910.7200000000012,09:30,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-05,09:55,255,347.41999999999825,10:00,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-06,10:20,305,323.24000000000524,10:25,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-06,12:50,335,307.91999999999825,12:55,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-09,09:05,225,418.820000000007,09:10,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-09,10:20,200,340.58000000000175,10:30,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-09,10:35,215,286.88000000000466,10:45,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-09,11:00,240,288.320000000007,11:05,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-11,10:35,235,552.9700000000012,11:00,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-11,11:05,365,273.88000000000466,11:30,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-11,11:40,210,275.7100000000064,11:45,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-12,10:00,230,284.1000000000058,10:05,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-12,11:30,320,437.5599999999977,11:35,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-13,10:55,210,385.7700000000041,11:00,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-16,10:45,310,476.2899999999936,10:50,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-16,11:15,315,337.5399999999936,11:20,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-16,11:35,225,250.08000000000175,11:40,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-16,12:10,260,261.9100000000035,12:25,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-17,09:10,215,357.0899999999965,09:25,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-17,10:10,205,315.8399999999965,10:25,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-17,12:55,215,299.13000000000466,13:15,1,50,20,-315,-63.0,7,Mais provável que estopou para baixo
2021-08-18,10:15,230,294.2100000000064,10:20,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-18,10:45,215,295.5399999999936,10:50,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-18,11:25,260,332.52999999999884,11:35,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-19,09:05,355,1690.5399999999936,09:15,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-19,09:20,260,989.7700000000041,09:25,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-19,09:30,250,579.5200000000041,09:35,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-19,09:40,250,683.0299999999988,09:45,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-19,10:00,235,334.74000000000524,10:05,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-19,13:00,345,279.2700000000041,13:05,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-20,09:25,235,297.679999999993,09:35,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-20,09:50,220,378.0599999999977,09:55,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-20,10:00,280,536.25,10:05,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-23,09:00,250,377.429999999993,09:10,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-23,09:15,220,294.929999999993,09:35,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-23,12:30,225,326.49000000000524,12:50,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-24,09:00,260,574.2299999999959,09:05,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-24,10:00,230,348.0200000000041,10:15,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-24,10:30,275,408.8000000000029,10:35,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-24,11:00,240,292.2299999999959,11:10,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-24,11:25,295,498.5500000000029,11:40,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-24,11:50,305,438.5500000000029,12:15,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-25,10:35,220,377.0599999999977,10:50,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-26,12:00,440,260.0500000000029,12:05,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-26,12:10,230,426.3600000000006,12:20,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-26,12:30,295,311.00999999999476,12:35,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-27,11:20,290,342.1900000000023,11:25,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-30,10:35,210,522.2599999999948,11:05,1,50,20,-310,-62.0,1,Estopou
2021-08-31,12:55,220,303.1999999999971,13:00,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-01,09:00,325,451.2299999999959,09:05,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-01,10:55,270,252.97999999999593,11:20,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-01,11:25,430,309.88000000000466,11:35,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-01,11:40,455,432.679999999993,11:50,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-01,12:45,230,268.8399999999965,12:50,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-05,09:15,235,354.6499999999942,09:20,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-05,10:00,265,299.5399999999936,10:10,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-05,10:15,230,626.7200000000012,11:10,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-07,10:35,215,357.75,10:40,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-07,12:45,380,441.86999999999534,12:50,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-07,12:55,300,369.320000000007,13:30,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-08,09:00,345,324.27999999999884,09:45,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-08,12:45,285,297.75999999999476,12:50,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-08,12:55,215,416.33000000000175,13:25,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-09,09:20,205,330.25999999999476,09:40,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-09,10:05,300,265.3600000000006,10:20,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-09,12:55,245,346.99000000000524,13:05,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-13,09:00,300,370.9499999999971,09:15,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-13,12:30,260,374.25999999999476,12:50,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-15,10:30,220,354.50999999999476,10:35,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-19,12:25,350,277.75,13:30,1,50,20,20,4.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-20,09:00,310,297.8899999999994,09:15,1,50,20,20,4.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
