CR Data,CR Hora,CR Tamanho,Dist MME,CA Hora,Contratos,Offset,TP,Pontos,Valor,Cod Status,Status
2021-11-09,10:40,205,434.679999999993,11:00,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-09,11:05,225,678.7700000000041,11:55,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-10,10:55,160,264.6100000000006,11:30,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-10,11:35,265,591.7299999999959,11:55,1,50,470,-365,-73.0,1,Estopou
2021-11-10,12:00,295,556.9499999999971,13:20,1,50,470,-395,-79.0,1,Estopou
2021-11-11,10:00,340,370.6999999999971,11:10,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-11,11:15,220,204.00999999999476,11:30,1,50,470,-320,-64.0,1,Estopou
2021-11-11,11:35,225,195.82000000000698,14:55,1,50,470,-325,-65.0,1,Estopou
2021-11-12,10:35,210,129.57000000000698,10:50,1,50,470,-310,-62.0,1,Estopou
2021-11-12,11:15,440,293.4600000000064,11:40,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-12,11:45,270,667.5200000000041,12:30,1,50,470,-370,-74.0,1,Estopou
2021-11-12,12:35,160,457.0399999999936,13:55,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-16,10:00,300,118.08000000000175,10:20,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-16,10:25,370,357.4499999999971,11:00,1,50,470,-470,-94.0,1,Estopou
2021-11-16,11:05,295,459.16999999999825,11:45,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-16,11:50,135,702.3000000000029,12:25,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-16,12:30,395,484.72000000000116,13:25,1,50,470,-495,-99.0,1,Estopou
2021-11-17,10:00,270,388.86999999999534,10:35,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-17,10:50,570,130.30999999999767,11:55,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-17,12:00,275,520.6499999999942,12:20,1,50,470,-375,-75.0,1,Estopou
2021-11-17,12:25,210,385.75999999999476,13:20,1,50,470,-310,-62.0,1,Estopou
2021-11-18,10:20,435,165.17999999999302,10:35,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-18,11:45,315,62.970000000001164,12:10,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-18,12:15,375,463.24000000000524,12:30,1,50,470,-475,-95.0,1,Estopou
2021-11-18,12:35,330,144.0,13:35,1,50,470,-430,-86.0,1,Estopou
2021-11-19,10:40,280,272.77999999999884,11:15,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-19,11:20,160,508.429999999993,12:05,1,50,470,-260,-52.0,1,Estopou
2021-11-19,12:15,190,178.14999999999418,12:45,1,50,470,-290,-58.0,1,Estopou
2021-11-22,10:15,260,51.279999999998836,10:30,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-22,10:35,125,301.7899999999936,10:45,1,50,470,-225,-45.0,1,Estopou
2021-11-22,10:50,295,169.22999999999593,12:45,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-22,12:50,160,278.3399999999965,13:15,1,50,470,-260,-52.0,1,Estopou
2021-11-23,10:00,195,66.39999999999418,10:25,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-23,11:05,260,68.69000000000233,11:20,1,50,470,-360,-72.0,1,Estopou
2021-11-23,11:40,200,249.36000000000058,12:00,1,50,470,-300,-60.0,1,Estopou
2021-11-23,12:10,295,62.94999999999709,12:35,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-23,12:40,215,530.9100000000035,13:15,1,50,470,-315,-63.0,1,Estopou
2021-11-24,10:00,205,185.16999999999825,10:25,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-24,10:40,260,177.9499999999971,11:15,1,50,470,-360,-72.0,1,Estopou
2021-11-24,11:25,165,245.36999999999534,11:30,1,50,470,-265,-53.0,7,Mais provável que estopou para baixo
2021-11-24,11:50,235,81.63999999999942,12:00,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-24,12:05,385,662.5,13:10,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-25,10:10,230,140.5899999999965,10:25,1,50,470,-330,-66.0,1,Estopou
2021-11-25,10:45,255,69.85000000000582,11:55,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-25,12:00,150,411.0899999999965,12:45,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-25,12:50,220,370.83000000000175,16:05,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-26,10:00,290,778.0800000000017,10:30,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-26,10:35,265,713.429999999993,11:30,1,50,470,-365,-73.0,1,Estopou
2021-11-26,11:35,330,141.77000000000407,11:55,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-26,12:00,205,484.02999999999884,14:05,1,50,470,-305,-61.0,1,Estopou
2021-11-29,10:00,150,320.1000000000058,10:05,1,50,470,-250,-50.0,7,Mais provável que estopou para baixo
2021-11-29,10:10,360,107.02999999999884,10:20,1,50,470,-460,-92.0,1,Estopou
2021-11-29,10:40,445,99.05999999999767,11:30,1,50,470,-545,-109.0,1,Estopou
2021-11-29,12:00,255,169.60000000000582,12:20,1,50,470,-355,-71.0,1,Estopou
2021-11-29,12:25,345,196.77000000000407,14:20,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-11-30,10:05,250,96.57000000000698,10:25,1,50,470,-350,-70.0,1,Estopou
2021-11-30,11:50,190,137.83000000000175,12:05,1,50,470,-290,-58.0,1,Estopou
2021-11-30,12:25,145,102.83000000000175,12:35,1,50,470,-245,-49.0,1,Estopou
2021-11-30,12:45,400,320.61999999999534,12:55,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-11-30,13:00,370,997.75,13:40,1,50,470,-470,-94.0,1,Estopou
2021-08-02,10:00,195,461.8000000000029,10:15,1,50,470,-295,-59.0,1,Estopou
2021-08-02,10:20,120,482.74000000000524,10:45,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-02,10:50,170,612.0200000000041,11:40,1,50,470,-270,-54.0,1,Estopou
2021-08-02,11:45,310,62.99000000000524,13:00,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-03,10:50,620,348.1999999999971,11:05,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-03,11:10,415,768.5500000000029,12:00,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-03,12:55,250,187.5500000000029,13:50,1,50,470,-350,-70.0,1,Estopou
2021-08-04,10:05,305,330.47000000000116,10:25,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-04,10:40,400,168.6600000000035,11:00,1,50,470,-500,-100.0,1,Estopou
2021-08-04,11:05,315,372.8000000000029,11:20,1,50,470,-415,-83.0,1,Estopou
2021-08-04,11:25,255,502.3999999999942,12:15,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-04,12:20,210,577.3500000000058,13:05,1,50,470,-310,-62.0,1,Estopou
2021-08-05,10:00,305,209.02000000000407,10:25,1,50,470,-405,-81.0,1,Estopou
2021-08-05,10:35,370,103.74000000000524,11:10,1,50,470,-470,-94.0,1,Estopou
2021-08-05,11:15,210,227.36999999999534,11:30,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-06,10:10,220,137.0899999999965,10:35,1,50,470,-320,-64.0,1,Estopou
2021-08-06,11:00,200,108.74000000000524,11:10,1,50,470,-300,-60.0,1,Estopou
2021-08-06,11:25,140,71.57000000000698,12:00,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-06,12:05,170,65.13000000000466,12:20,1,50,470,-270,-54.0,1,Estopou
2021-08-06,12:30,145,106.10000000000582,12:50,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-06,12:55,225,540.3800000000047,13:50,1,50,470,-325,-65.0,1,Estopou
2021-08-09,10:20,200,340.58000000000175,11:10,1,50,470,-300,-60.0,1,Estopou
2021-08-09,11:20,120,124.69999999999709,11:25,1,50,470,-220,-44.0,6,Mais provável que estopou para cima
2021-08-09,11:50,260,187.02999999999884,12:20,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-09,12:25,245,145.36000000000058,14:05,1,50,470,-345,-69.0,1,Estopou
2021-08-10,10:15,180,133.0500000000029,10:20,1,50,470,-280,-56.0,7,Mais provável que estopou para baixo
2021-08-10,11:50,160,80.16000000000349,12:25,1,50,470,-260,-52.0,1,Estopou
2021-08-11,10:10,310,203.5,10:35,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-11,10:40,165,475.88000000000466,11:00,1,50,470,-265,-53.0,1,Estopou
2021-08-11,11:05,365,273.88000000000466,12:10,1,50,470,-465,-93.0,1,Estopou
2021-08-11,13:00,215,90.77999999999884,13:25,1,50,470,-315,-63.0,1,Estopou
2021-08-12,10:00,230,284.1000000000058,11:30,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-12,11:35,825,490.50999999999476,12:15,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-13,10:30,195,225.1600000000035,11:35,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-13,11:40,200,247.88000000000466,12:10,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-13,13:00,75,109.74000000000524,13:10,1,50,470,-175,-35.0,1,Estopou
2021-08-16,10:35,125,340.00999999999476,10:50,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-16,10:55,155,553.2899999999936,11:15,1,50,470,-255,-51.0,1,Estopou
2021-08-16,11:20,155,506.8600000000006,12:00,1,50,470,-255,-51.0,1,Estopou
2021-08-16,12:05,150,307.6000000000058,13:30,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-17,10:05,310,165.91999999999825,10:35,1,50,470,-410,-82.0,1,Estopou
2021-08-17,10:50,360,189.14999999999418,12:00,1,50,470,-460,-92.0,1,Estopou
2021-08-17,12:05,235,128.00999999999476,12:15,1,50,470,-335,-67.0,1,Estopou
2021-08-17,12:30,240,51.75999999999476,13:15,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-18,10:15,230,294.2100000000064,10:50,1,50,470,-330,-66.0,1,Estopou
2021-08-18,11:15,400,145.1600000000035,11:45,1,50,470,-500,-100.0,1,Estopou
2021-08-18,12:40,185,51.19000000000233,13:45,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-19,10:00,235,334.74000000000524,10:10,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-19,11:35,300,62.080000000001746,11:55,1,50,470,-400,-80.0,1,Estopou
2021-08-19,12:50,205,70.80999999999767,13:50,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-20,10:00,280,536.25,10:35,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-20,11:40,235,184.4499999999971,12:00,1,50,470,-335,-67.0,1,Estopou
2021-08-20,12:05,155,501.1900000000023,12:25,1,50,470,-255,-51.0,1,Estopou
2021-08-20,12:30,190,126.72000000000116,13:25,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-23,10:20,170,77.13999999999942,10:50,1,50,470,-270,-54.0,1,Estopou
2021-08-23,11:20,210,106.86999999999534,11:45,1,50,470,-310,-62.0,1,Estopou
2021-08-23,12:15,190,70.13999999999942,13:20,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-24,10:00,230,348.0200000000041,10:35,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-24,10:40,165,615.7400000000052,11:00,1,50,470,-265,-53.0,1,Estopou
2021-08-24,11:05,155,321.11999999999534,11:25,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-24,11:30,120,629.6000000000058,11:45,1,50,470,-220,-44.0,1,Estopou
2021-08-24,11:50,305,438.5500000000029,12:55,1,50,470,-405,-81.0,1,Estopou
2021-08-25,10:00,215,170.69000000000233,10:05,1,50,470,-315,-63.0,7,Mais provável que estopou para baixo
2021-08-25,10:10,225,117.17999999999302,11:40,1,50,470,-325,-65.0,1,Estopou
2021-08-26,10:00,220,119.5399999999936,10:55,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-26,11:00,150,299.52999999999884,11:15,1,50,470,-250,-50.0,1,Estopou
2021-08-26,11:20,205,83.97000000000116,11:50,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-26,11:55,220,156.8399999999965,12:35,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-26,12:40,215,240.88000000000466,14:20,1,50,470,-315,-63.0,1,Estopou
2021-08-27,10:45,260,212.86000000000058,12:50,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-27,12:55,225,138.63999999999942,13:40,1,50,470,-325,-65.0,1,Estopou
2021-08-30,10:25,150,87.77999999999884,10:35,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-08-30,10:40,145,576.1399999999994,11:55,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-08-30,12:20,115,71.44999999999709,13:30,1,50,470,-215,-43.0,1,Estopou
2021-08-31,10:25,145,187.58000000000175,10:40,1,50,470,-245,-49.0,1,Estopou
2021-08-31,10:55,255,184.30999999999767,12:30,1,50,470,-355,-71.0,1,Estopou
2021-08-31,12:35,135,380.0599999999977,12:40,1,50,470,-235,-47.0,6,Mais provável que estopou para cima
2021-08-31,12:45,165,143.77000000000407,13:30,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-01,10:45,255,104.44999999999709,11:25,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-01,11:30,180,549.8899999999994,11:50,1,50,470,-280,-56.0,1,Estopou
2021-04-01,11:55,175,144.30999999999767,13:35,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-05,10:00,265,299.5399999999936,10:40,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-05,10:45,190,356.6000000000058,13:30,1,50,470,-290,-58.0,1,Estopou
2021-04-06,10:00,290,79.55999999999767,10:35,1,50,470,-390,-78.0,1,Estopou
2021-04-06,11:50,460,89.69999999999709,12:40,1,50,470,-560,-112.0,1,Estopou
2021-04-07,10:00,205,189.99000000000524,10:30,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-07,10:35,215,357.75,12:00,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-07,12:05,170,135.88000000000466,12:40,1,50,470,-270,-54.0,1,Estopou
2021-04-07,12:45,380,441.86999999999534,13:45,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-08,11:15,200,58.720000000001164,11:35,1,50,470,-300,-60.0,1,Estopou
2021-04-08,12:30,115,76.4600000000064,12:50,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-08,12:55,215,416.33000000000175,13:55,1,50,470,-315,-63.0,1,Estopou
2021-04-09,10:00,220,119.39999999999418,10:30,1,50,470,-320,-64.0,1,Estopou
2021-04-09,11:55,235,66.08000000000175,12:50,1,50,470,-335,-67.0,1,Estopou
2021-04-09,12:55,245,346.99000000000524,14:55,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-12,10:05,400,117.08999999999651,17:50,1,50,470,0,0.0,8,Acabou o dia e não encerrou a operação
2021-04-13,10:20,140,256.61999999999534,10:35,1,50,470,-240,-48.0,1,Estopou
2021-04-13,10:40,170,93.75,10:45,1,50,470,-270,-54.0,6,Mais provável que estopou para cima
2021-04-13,11:50,215,160.05999999999767,12:25,1,50,470,-315,-63.0,1,Estopou
2021-04-13,12:30,260,374.25999999999476,17:50,1,50,470,0,0.0,8,Acabou o dia e não encerrou a operação
2021-04-14,10:05,250,80.4600000000064,10:50,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-14,10:55,120,367.679999999993,13:40,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-15,10:00,150,97.2899999999936,10:30,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-15,10:35,190,444.5500000000029,11:30,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-15,11:55,155,89.74000000000524,13:25,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-16,10:30,290,78.94999999999709,11:00,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-16,11:05,155,81.49000000000524,12:25,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-16,12:30,100,106.07000000000698,12:50,1,50,470,-200,-40.0,1,Estopou
2021-04-16,12:55,190,119.47999999999593,13:15,1,50,470,-290,-58.0,1,Estopou
2021-04-19,11:05,195,167.39999999999418,11:30,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-19,11:35,190,323.24000000000524,12:20,1,50,470,-290,-58.0,1,Estopou
2021-04-19,12:25,350,277.75,16:20,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-20,10:20,210,73.25,10:45,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-20,10:50,325,184.36000000000058,12:20,1,50,470,-425,-85.0,1,Estopou
2021-04-20,12:25,200,286.179999999993,12:45,1,50,470,-300,-60.0,1,Estopou
2021-04-20,12:50,190,121.02000000000407,13:50,1,50,470,-290,-58.0,1,Estopou
2021-04-22,10:00,260,302.3899999999994,10:50,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-22,10:55,340,231.02999999999884,11:20,1,50,470,-440,-88.0,1,Estopou
2021-04-22,11:30,465,72.89999999999418,14:05,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-23,10:00,180,71.27000000000407,10:10,1,50,470,-280,-56.0,1,Estopou
2021-04-23,10:15,290,60.66000000000349,10:30,1,50,470,-390,-78.0,1,Estopou
2021-04-23,10:35,425,276.4400000000023,12:25,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-26,10:00,190,106.60000000000582,10:35,1,50,470,-290,-58.0,1,Estopou
2021-04-26,12:25,65,92.22000000000116,16:30,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-27,10:15,170,70.67999999999302,11:00,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-27,11:15,160,58.979999999995925,13:50,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-28,10:00,135,277.5200000000041,12:00,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-28,12:05,105,156.7899999999936,15:35,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-04-29,10:50,180,79.91999999999825,11:50,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-04-29,11:55,160,363.7100000000064,17:50,1,50,470,0,0.0,8,Acabou o dia e não encerrou a operação
2021-04-30,10:00,305,110.5,10:15,1,50,470,-405,-81.0,1,Estopou
2021-04-30,11:35,150,119.74000000000524,12:15,1,50,470,-250,-50.0,1,Estopou
2021-04-30,12:20,155,130.9100000000035,12:40,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-07-01,10:15,185,104.91999999999825,10:35,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-07-01,10:40,340,227.52999999999884,11:25,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-07-01,11:30,170,514.5800000000017,11:45,1,50,470,-270,-54.0,1,Estopou
2021-07-01,11:50,340,113.63000000000466,12:05,1,50,470,-440,-88.0,1,Estopou
2021-07-01,12:10,255,369.9799999999959,13:00,1,50,470,-355,-71.0,1,Estopou
2021-07-02,10:00,195,472.6399999999994,10:55,1,50,470,-295,-59.0,1,Estopou
2021-07-02,11:20,170,130.41999999999825,14:10,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-07-05,10:20,130,156.38000000000466,10:25,1,50,470,-230,-46.0,6,Mais provável que estopou para cima
2021-07-05,10:40,155,161.52000000000407,11:40,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-07-05,11:45,125,199.02999999999884,13:20,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-07-06,10:00,155,300.2100000000064,11:05,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-07-06,11:10,200,435.0599999999977,13:40,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-07-07,10:00,240,289.33000000000175,10:10,1,50,470,-340,-68.0,1,Estopou
2021-07-07,10:15,215,123.75999999999476,10:30,1,50,470,-315,-63.0,1,Estopou
2021-07-07,11:15,265,56.05999999999767,11:50,1,50,470,-365,-73.0,1,Estopou
2021-07-07,12:05,155,127.86999999999534,13:45,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-07-08,10:00,330,609.9600000000064,10:30,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-07-08,10:40,355,107.11000000000058,12:00,1,50,470,-455,-91.0,1,Estopou
2021-07-08,12:25,165,99.5,13:55,1,50,470,-265,-53.0,1,Estopou
2021-07-12,10:00,165,319.8600000000006,12:00,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-07-12,12:05,180,96.41000000000349,13:10,1,50,470,470,94.0,2,"Rompeu para cima, não rompeu para baixo e pagou para cima"
2021-07-13,10:00,185,340.6900000000023,10:20,1,50,470,-285,-57.0,1,Estopou
2021-07-13,10:45,170,98.02999999999884,11:10,1,50,470,-270,-54.0,1,Estopou
2021-07-13,11:35,225,60.919999999998254,13:00,1,50,470,-325,-65.0,1,Estopou
2021-07-14,10:00,195,333.83000000000175,10:40,1,50,470,-295,-59.0,1,Estopou
2021-07-14,12:35,290,144.25,13:00,1,50,470,-390,-78.0,1,Estopou
2021-07-15,10:35,410,167.58000000000175,12:00,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-07-15,12:05,125,200.89999999999418,13:05,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-07-16,10:00,185,147.25999999999476,10:45,1,50,470,470,94.0,3,"Rompeu para baixo, não rompeu para cima e pagou para baixo"
2021-07-16,10:50,115,254.75,11:05,1,50,470,-215,-43.0,1,Estopou
2021-07-16,11:10,145,241.49000000000524,12:15,1,50,470,-245,-49.0,1,Estopou
